LEVEL1_FK	LEVEL2_FK	DESCRIPT	DESCRIPT2	MODELNUM	INVNUM
6001	2146001	KNIFE	KNIFE DEFENSE ACCESSORIES MICROTECH 04/2001; KNIFE	04/2001	235168-2
12001	2337001	MANS NECKLACE	NECKLACE JEWELRY NONE, 14KT, 13.10 Grams; MANS NECKLACE		33791-2
12001	2337001	NECKLACE	NECKLACE JEWELRY NONE, 10KT, 29.20 Grams; NECKLACE		I-95
12001	2333001	BRACELET  W/STONES	BRACELET JEWELRY NONE, 14KT, 10.70 Grams; BRACELET  W/STONES		I-735
8001	2223001	HANDGUN 1 MAG HOLSTER	PISTOL FIREARM MAKAROV BULGARIAN, #NM 19 476, 9X18, SEMI-AUTOMATIC; HANDGUN 1 MAG HOLSTER	BULGARIAN	G-235519-1
12001	2337001	NECKLACE	NECKLACE JEWELRY S, 14KT, 16.00 Grams; NECKLACE		31422-1
12001	2339001	LADIES RING W/STONES	RING JEWELRY NONE, 14KT, 2.50 Grams; LADIES RING W/STONES		31532-9
8001	2224001	RIFLE	RIFLE FIREARM DPMS A-15, #FH159164, 5.56 MM, SEMI-AUTOMATIC; RIFLE	A-15	G-134725-1
12001	2339001	MANS RING	RING JEWELRY NONE, 14KT, 11.00 Grams; MANS RING		235696-1
15001	2364001	AMP HEAD TUBED	AMP. HEAD MUSICAL INSTRUMENTS BLACKSTAR HT-5H, #]C121200911UB1364; AMP HEAD TUBED	HT-5H	33551-1
12001	2339001	LADIES RING W/STONES	RING JEWELRY NONE, 925, 5.70 Grams; LADIES RING W/STONES		I-637
20001	2585001	12 PC SOCKET SET	SOCKET TOOLS-HAND AUTOCRAFT AC330; 12 PC SOCKET SET	AC330	31325-7
21001	2644001	HAMMER DRILL IN CASE	HAMMER DRILL TOOLS-POWER HILTI TTE12S, #867439; HAMMER DRILL IN CASE	TTE12S	31036-1
12001	2338001	SANDALES CHARM	PENDANT/CHARM JEWELRY CAL, 14KT, 1.40 Grams; SANDALES CHARM		I-707
21001	2638001	CORDED DRILL	DRILL TOOLS-POWER MILWAUKEE 0299-20, #A15A507505233; CORDED DRILL	0299-20	33021-1
12001	2339001	LADIES RING W/STONES	RING JEWELRY NONE, 14KT, 6.40 Grams; LADIES RING W/STONES		I-477
12001	2338001	SCALE CHARM	PENDANT/CHARM JEWELRY NONE, 14KT, 3.10 Grams; SCALE CHARM		33679-2
12001	2339001	LADIES RING	RING JEWELRY NONE, 10KT, 2.90 Grams; LADIES RING		I-178
12001	2336001	LADIES HOOP EARRINGS W/DIAMONDS	EARRINGS JEWELRY NONE, 14KT, 3.80 Grams; LADIES HOOP EARRINGS W/DIAMONDS		31652-2
12001	2339001	MANS RING W/STONE	RING JEWELRY W, 10KT, 4.40 Grams; MANS RING W/STONE		I-627
8001	2225001	SHOTGUN	SHOTGUN FIREARM SPRINGFIELD 67, #B780641, 12 GAUGE, PUMP; SHOTGUN	67	G-33818-1
12001	2339001	MANS RING W/STONE	RING JEWELRY NONE, 14KT, 9.70 Grams; MANS RING W/STONE		I-292
21001	2638001	CORDLESS DRILL, IMPACT, RECIPROCAL 2 BATTERIES	DRILL TOOLS-POWER MILWAUKEE 2902-20, #J91AD1851; CORDLESS DRILL, IMPACT, RECIPROCAL 2 BATTERIES	2902-20	235678-1
12001	2333001	BRACELET	BRACELET JEWELRY NONE, 14KT, 30.70 Grams; BRACELET		I-745
5001	2122001	PAINT IN FRAME	ART COLLECTIBLES NONE, #17/50 AP; PAINT IN FRAME		134356-1
9001	3137001	GAME SYSTEM 1 CONTROLLER	CONSOLE GAMES SONY; GAME SYSTEM 1 CONTROLLER		I-863
12001	2339001	MANS RING BAND	RING JEWELRY NONE, 18KT, 13.60 Grams; MANS RING BAND		31820-3
12001	2339001	MANS RING W/STONE	RING JEWELRY NONE, 10KT, 5.70 Grams; MANS RING W/STONE		I-288
8001	2224001	RIFLE W/ SCOPE	RIFLE FIREARM SAVAGE AXIS, #J821195, 30-06, BOLT; RIFLE W/ SCOPE	AXIS	G-134004-2
12001	2339001	RING W/DIAMONDS	RING JEWELRY NONE, 14KT, 7.20 Grams; RING W/DIAMONDS		235400-1
12001	2339001	LADIES RING W/STONE	RING JEWELRY NONE, 14KT, 5.60 Grams; LADIES RING W/STONE		I-882
12001	2339001	LADIES RING W/DIAMONDS	RING JEWELRY NONE, 14KT, 2.90 Grams; LADIES RING W/DIAMONDS		235322-2
12001	2338001	CROSS CHARM	PENDANT/CHARM JEWELRY NONE, 18KT, 1.70 Grams; CROSS CHARM		32372-2
12001	2339001	MANS RING BAND	RING JEWELRY P, 14KT, 5.60 Grams; MANS RING BAND		I-615
12001	2337001	NECKLACE	NECKLACE JEWELRY PANDORA, 925, 30.60 Grams; NECKLACE		I-573
12001	2333001	LADIES BRACELET W/STONES	BRACELET JEWELRY NONE, 14KT, 13.10 Grams; LADIES BRACELET W/STONES		32755-2
12001	2339001	LADIES RING W/DIAMONDS	RING JEWELRY NONE, 14KT, 5.00 Grams; LADIES RING W/DIAMONDS		133915-8
21001	2653001	POWER NAILER	NAILER TOOLS-POWER DEWALT DC618, #174272; POWER NAILER	DC618	134685-1
12001	2337001	LADIES NECKLACE	NECKLACE JEWELRY PANDORA, 925, 29.00 Grams; LADIES NECKLACE		33494-4
12001	2338001	SHOE CHARM	PENDANT/CHARM JEWELRY NONE, 14KT, 1.90 Grams; SHOE CHARM		I-662
12001	2339001	LADIES RING W/STONE	RING JEWELRY NONE, 14KT, 9.70 Grams; LADIES RING W/STONE		I-475
12001	2333001	BRACELET	BRACELET JEWELRY NONE, 14KT, 18.60 Grams; BRACELET		33397-3
12001	2336001	HOOP EARRINGS W/STONES	EARRINGS JEWELRY NONE, 14KT, 3.20 Grams; HOOP EARRINGS W/STONES		I-899
12001	2339001	LADIES RING W/STONE	RING JEWELRY STS, 14KT, 3.00 Grams; LADIES RING W/STONE		I-351
8001	2224001	RIFLE W/SCOPE	RIFLE FIREARM REMINGTON 700, #RR29546B, 7 MM, BOLT; RIFLE W/SCOPE	700	G-134117-1
12001	2339001	LADIES RING W/STONE	RING JEWELRY NONE, 14KT, 5.20 Grams; LADIES RING W/STONE		I-879
12001	2338001	CHARM	PENDANT/CHARM JEWELRY J.J., 18KT, 3.10 Grams; CHARM		I-852
21001	2666001	ORBITAL SANDER	SANDER TOOLS-POWER RIDGID TOOL R2601, #CS15235DC82554; ORBITAL SANDER	R2601	235592-1
12001	2339001	LADIES EARRINGS W/STONES	RING JEWELRY NONE, 925, 3.50 Grams; LADIES EARRINGS W/STONES		I-671
12001	2333001	LADIES BANGLE BRACELT	BRACELET JEWELRY DAVID YURMAN, 925, 27.20 Grams; LADIES BANGLE BRACELT		33142-1
12001	2339001	LADIES HEART RING W/DIAMONDS	RING JEWELRY NONE, 14KT, 5.80 Grams; LADIES HEART RING W/DIAMONDS		134570-1
12001	2338001	PALM TREE CHARM	PENDANT/CHARM JEWELRY NONE, 14KT, 0.80 Grams; PALM TREE CHARM		I-709
8001	2223001	HANDGUN GEN 4 W/ CASE 2 MAGS	PISTOL FIREARM GLOCK 21, #UB1713, .45 CALIBER, SEMI-AUTOMATIC; HANDGUN GEN 4 W/ CASE 2 MAGS	21	G-32322-1
8001	2224001	RIFLE	RIFLE FIREARM HENRY NONE, #M341723H, 22 MAG, LEVER; RIFLE	NONE	G-235025-1
12001	2337001	NECKLACE	NECKLACE JEWELRY NONE, 14KT, 8.10 Grams; NECKLACE		I-833
12001	2339001	LADIES RING W/STONE	RING JEWELRY NONE, 14KT, 9.90 Grams; LADIES RING W/STONE		I-235
12001	2339001	RING	RING JEWELRY NONE, 18KT, 11.20 Grams; RING		I-782
12001	2339001	MANS RING	RING JEWELRY NONE, 10KT, 7.50 Grams; MANS RING		I-161
8001	2224001	RIFLE 1 MAG	RIFLE FIREARM DPMS A-15, #FFH045727, 5.56 MM, SEMI-AUTOMATIC; RIFLE 1 MAG	A-15	G-33470-1
8001	2224001	RIFLE W/ SCOPE SLING	RIFLE FIREARM SAKO FORESTER L579, #51596, 22-250, BOLT; RIFLE W/ SCOPE SLING	FORESTER L579	G-33259-1
12001	2339001	LADIES RING	RING JEWELRY NONE, 14KT, 3.70 Grams; LADIES RING		31750-5
8001	2225001	BROWNING 16GA SHOTGUN	SHOTGUN FIREARM BROWNING NONE, #X63480, 16 GAUGE, SINGLE-SHOT; BROWNING 16GA SHOTGUN	NONE	G-134092-1
12001	2339001	MANS RING W/STONE	RING JEWELRY NONE; MANS RING W/STONE		I-770
12001	2339001	MANS RING W/COIN	RING JEWELRY NONE, 14KT, 5.50 Grams; MANS RING W/COIN		I-310
12001	2339001	LADIES RING W/DIAMONDS	RING JEWELRY SA, 14KT, 2.90 Grams; LADIES RING W/DIAMONDS		235065-3
12001	2338001	CROSS CHARM	PENDANT/CHARM JEWELRY DZ, 14KT, 1.80 Grams; CROSS CHARM		32466-1
7001	2910001	DVD PLAYER	DVD DISK ELECTRONICS SAMSUNG BD-JM57, #0a5f1rbj502647; DVD PLAYER	BD-JM57	33437-2
12001	2339001	LADIES RING W/STONES	RING JEWELRY NONE, 14KT, 3.60 Grams; LADIES RING W/STONES		I-871
8001	2224001	RIFLE 1 MAG	RIFLE FIREARM GUNSMOKE M15-MATCH, #GE04840, 5.56 MM, SEMI-AUTOMATIC; RIFLE 1 MAG	M15-MATCH	G-32425-1
8001	2223001	HANDGUN 1 MAG	PISTOL FIREARM HI-POINT JHP, #X 4254084, .45 CALIBER, SEMI-AUTOMATIC; HANDGUN 1 MAG	JHP	G-33006-1
12001	2339001	LADIES RING W/DIAMONDS	RING JEWELRY NONE, 10KT, 5.00 Grams; LADIES RING W/DIAMONDS		33761-7
12001	2339001	MANS RING W/ STONES	RING JEWELRY NONE, 10KT, 3.80 Grams; MANS RING W/ STONES		I-272
12001	2339001	LADIES RING W/STONES	RING JEWELRY NONE, 14KT, 4.20 Grams; LADIES RING W/STONES		235023-1
12001	2339001	MANS RING BAND	RING JEWELRY A, 14KT, 8.50 Grams; MANS RING BAND		33662-1
12001	2333001	LADIES BANGLE BRACELET	BRACELET JEWELRY MI, 14KT, 23.20 Grams; LADIES BANGLE BRACELET		31123-1
12001	2339001	MANS RING BAND	RING JEWELRY NONE, 14KT, 4.50 Grams; MANS RING BAND		I-609
12001	2337001	NECKLACE	NECKLACE JEWELRY NONE, 10KT, 21.00 Grams; NECKLACE		I-910
12001	2340001	MANS WATCH IN CASE	WATCH JEWELRY TW STEEL TW126, N/A, 0.01 Grams; MANS WATCH IN CASE	TW126	31567-1
12001	2338001	PENGUIN CHARM	PENDANT/CHARM JEWELRY NONE, 14KT, 0.70 Grams; PENGUIN CHARM		30421-6
4001	2864001	GOLD BAR SHIPWRECK	SLUG COINS FOREIGN; GOLD BAR SHIPWRECK		32366-1
12001	2339001	LADIES RING W/DIAMONDS	RING JEWELRY NONE, 14KT, 5.50 Grams; LADIES RING W/DIAMONDS		I-554
12001	2339001	TWIST RING	RING JEWELRY MA, 10KT, 2.90 Grams; TWIST RING		33417-2
15001	2388001	GUITAR IN CASE	GUITAR/ELECTRIC MUSICAL INSTRUMENTS IBANEZ AS73-TCR-12-03, #S13010521; GUITAR IN CASE	AS73-TCR-12-03	234902-1
12001	2339001	LADIES DIAMOND RING	RING JEWELRY NONE, 14KT, 1.70 Grams; LADIES DIAMOND RING		I-197
12001	2339001	LADIES RING W/DIAMONDS	RING JEWELRY NONE, 14KT, 5.10 Grams; LADIES RING W/DIAMONDS		134314-4
12001	2338001	CROSS CHARM	PENDANT/CHARM JEWELRY NONE, 14KT, 3.90 Grams; CROSS CHARM		33182-2
12001	2339001	LADIES CLUSTER RING CZ	RING JEWELRY TIA, 14KT, 4.60 Grams; LADIES CLUSTER RING CZ		30227-3
12001	2339001	RING	RING JEWELRY NONE, 14KT, 2.80 Grams; RING		I-391
12001	2337001	NECKLACE	NECKLACE JEWELRY AR, 18KT, 17.50 Grams; NECKLACE		30860-1
12001	2339001	LADIES RING W/STONES	RING JEWELRY NONE, 14KT, 2.40 Grams; LADIES RING W/STONES		I-405
12001	2340001	MANS BLUE BEZZEL STAINLESS WATCH IN BOX	WATCH JEWELRY INVICTA 12470, N/A, 269.00 Grams; MANS BLUE BEZZEL STAINLESS WATCH IN BOX	12470	133845-3
16001	3496001	PICTURE FRAMES	OTHER OTHER HALMARK; PICTURE FRAMES		32865-1
12001	2338001	HEART CHARM	PENDANT/CHARM JEWELRY TIFFANY, 925, 8.10 Grams; HEART CHARM		134211-3
12001	2338001	CROSS CHARM	PENDANT/CHARM JEWELRY NONE, 14KT, 1.90 Grams; CROSS CHARM		134366-8
13001	2342001	CHAIN SAW	CHAIN SAW LAWN & GARDEN STIHL 034 AV SUPER, #11925345; CHAIN SAW	034 AV SUPER	235332-1
8001	2223001	HANDGUN  1 MAG	PISTOL FIREARM SMITH & WESSON SD9 VE, #FWP7853, 9 MM, SEMI-AUTOMATIC; HANDGUN  1 MAG	SD9 VE	G-134688-3
12001	2339001	LADIES RING W/DIAMONDS	RING JEWELRY CID, 14KT, 3.80 Grams; LADIES RING W/DIAMONDS		33016-1
12001	2339001	MANS RING W/ DIAMONDS	RING JEWELRY NONE, 18KT, 14.10 Grams; MANS RING W/ DIAMONDS		I-280
12001	2339001	LADIES RING W/STONES	RING JEWELRY MA, 10KT, 3.70 Grams; LADIES RING W/STONES		32661-2
8001	2225001	SHOT GUN	SHOTGUN FIREARM REMINGTON 870 SUPER MAG, #RS20921R, 12 GAUGE, PUMP; SHOT GUN	870 SUPER MAG	G-134253-2
12001	2337001	NECKLACE	NECKLACE JEWELRY TIFFANY, 925, 17.80 Grams; NECKLACE		134713-1
12001	2339001	MANS RING W/CZ STONES	RING JEWELRY NONE, 10KT, 5.90 Grams; MANS RING W/CZ STONES		I-290
12001	2339001	LADIES RING W/DIAMONDS	RING JEWELRY NONE, 10KT, 2.70 Grams; LADIES RING W/DIAMONDS		32543-5
12001	2339001	LADIES RING W/STONES	RING JEWELRY A, 10KT, 3.90 Grams; LADIES RING W/STONES		33535-1
12001	2339001	LADIES RING W/DIAMONDS	RING JEWELRY CJO, 14KT, 5.40 Grams; LADIES RING W/DIAMONDS		32127-1
8001	2224001	RIFLE W/SCOPE                                                                                                                                                                                          	RIFLE FIREARM SAVAGE AXIS, #H939891, .308 CALIBER, BOLT; RIFLE W/SCOPE	AXIS	G-134253-1
12001	2339001	MANS RING W/DIAMONDS	RING JEWELRY MIM, 14KT, 12.60 Grams; MANS RING W/DIAMONDS		I-559
12001	2339001	LADIES RING W/DIAMONDS	RING JEWELRY NONE, 14KT, 3.90 Grams; LADIES RING W/DIAMONDS		I-177
12001	2339001	LADIES RING W/STONE	RING JEWELRY NONE, 14KT, 2.60 Grams; LADIES RING W/STONE		134196-7
8001	2223001	HANDGUN 1 MAG	PISTOL FIREARM SMITH & WESSON MOD 909, #VCT9226, 9 MM, SEMI-AUTOMATIC; HANDGUN 1 MAG	MOD 909	G-33823-1
12001	2339001	LADIES RING W/DIAMONDS	RING JEWELRY NONE, 14KT, 3.30 Grams; LADIES RING W/DIAMONDS		I-893
21001	3112001	MULTI CUT OFF TOOL IN CASE	MULTI TOOL TOOLS-POWER DREMEL 6300; MULTI CUT OFF TOOL IN CASE	6300	31006-2
20001	3630001	PIPE BENDER IN CASE	BENDER TOOLS-HAND YELLOW JACKET 60331; PIPE BENDER IN CASE	60331	235649-1
12001	2337001	NECKLACE	NECKLACE JEWELRY NONE, 14KT, 19.30 Grams; NECKLACE		33679-1
12001	2339001	JESUS RING	RING JEWELRY NONE, 10KT, 4.50 Grams; JESUS RING		33482-3
21001	2674001	SAWSZALL IN CASE	RECIPROCAL SAW TOOLS-POWER PORTER CABLE PC85TRSO, #2013 47-58; SAWSZALL IN CASE	PC85TRSO	30015-1
12001	2338001	BABY CHARM	PENDANT/CHARM JEWELRY NONE, 14KT, 2.00 Grams; BABY CHARM		32881-1
12001	2339001	LADIES RING W/STONES	RING JEWELRY NONE, 10KT, 3.80 Grams; LADIES RING W/STONES		31522-3
12001	2339001	LADIES SOL RING	RING JEWELRY MAGIC GLO, 14KT, 2.20 Grams; LADIES SOL RING		30596-1
12001	2339001	LADIES RING W/DIAMONDS	RING JEWELRY NONE, 14KT, 6.00 Grams; LADIES RING W/DIAMONDS		31138-5
12001	2339001	LADIES RING W/STONE	RING JEWELRY NONE, 10KT, 2.70 Grams; LADIES RING W/STONE		31522-7
12001	2338001	CHARM W/DIAMONDS	PENDANT/CHARM JEWELRY NONE, 18KT, 6.60 Grams; CHARM W/DIAMONDS		33569-11
12001	2339001	LADIES RING	RING JEWELRY NONE, 14KT, 3.20 Grams; LADIES RING		I-380
12001	2339001	LADIES WEDDING W/DIAMONDS	RING JEWELRY MAGIC GLO, 14KT, 8.10 Grams; LADIES WEDDING W/DIAMONDS		134268-1
12001	2339001	RING BAND	RING JEWELRY NONE, 14KT, 4.80 Grams; RING BAND		I-792
21001	2638001	CORDED 1/2 DRILL IN CASE                                                                                                                                                                               "	DRILL TOOLS-POWER BOSTITCH BTR140K, #012818; CORDED 1/2 DRILL IN CASE"	BTR140K	30269-3
12001	2337001	NECKLACE	NECKLACE JEWELRY AR, 14KT, 12.40 Grams; NECKLACE		I-509
12001	2339001	RING BAND	RING JEWELRY NONE, 14KT, 7.20 Grams; RING BAND		I-763
12001	2339001	LADIES RING W/DIAMONDS	RING JEWELRY NONE, 14KT, 4.40 Grams; LADIES RING W/DIAMONDS		33079-1
15001	2383001	GUITAR IN CASE	GUITAR CASE MUSICAL INSTRUMENTS EPIPHONE DOT/N, #0903232485; GUITAR IN CASE	DOT/N	33383-1
12001	2339001	LADIES RING DIAMONDS	RING JEWELRY, 14KT, 2.60 Grams; LADIES RING DIAMONDS		I-40
12001	2339001	LADIES RING W/STONE	RING JEWELRY NONE, 14KT, 1.80 Grams; LADIES RING W/STONE		I-894
12001	2333001	LADIES BRACELET W/DIAMONDS	BRACELET JEWELRY NONE, 10KT, 9.40 Grams; LADIES BRACELET W/DIAMONDS		235607-1
12001	2337001	NECKLACE	NECKLACE JEWELRY AV, 10KT, 5.50 Grams; NECKLACE		32208-1
12001	2338001	COIN CHARM	PENDANT/CHARM JEWELRY NONE, PLAT, 4.80 Grams; COIN CHARM		I-861
12001	2339001	LADIES RING W/STONES	RING JEWELRY AH, 10KT, 3.50 Grams; LADIES RING W/STONES		134097-1
12001	2338001	CHARM	PENDANT/CHARM JEWELRY NONE, 14KT, 1.90 Grams; CHARM		32659-2
19001	3030001	AIR STAPLER	STAPLER TOOLS-AIR PORTER CABLE TS056, #TS056CK-132750860-XS; AIR STAPLER	TS056	30580-1
12001	2339001	MANS COIN RING	RING JEWELRY NONE, 14KT, 11.30 Grams; MANS COIN RING		I-886
8001	2701001	HANDGUN	REVOLVER FIREARM SMITH & WESSON 37, #61498, 38, REVOLVER; HANDGUN	37	G-134643-1
12001	2339001	LADIES RING W/STONES	RING JEWELRY NONE, 925, 8.00 Grams; LADIES RING W/STONES		I-639
12001	2339001	LADIES RING W/DIAMONDS	RING JEWELRY NONE, 10KT, 6.10 Grams; LADIES RING W/DIAMONDS		134183-1
20001	2620001	WRENCH	WRENCH TOOLS-HAND MATCO CFR248LFT; WRENCH	CFR248LFT	134716-2
12001	2339001	LADIES RING W/DIAMONDS	RING JEWELRY NONE, 10KT, 3.60 Grams; LADIES RING W/DIAMONDS		33632-6
12001	2339001	MANS DISNEY RING	RING JEWELRY CTO, 10KT, 18.30 Grams; MANS DISNEY RING		32147-2
12001	2339001	LADIES RING W/STONES	RING JEWELRY NONE, 14KT, 6.00 Grams; LADIES RING W/STONES		I-209
12001	2339001	LADIES RING W/DIAMONDS	RING JEWELRY NONE, 14KT, 5.90 Grams; LADIES RING W/DIAMONDS		I-123
12001	2339001	LADIES RING W/STONES	RING JEWELRY NONE, 14KT, 3.20 Grams; LADIES RING W/STONES		31564-1
12001	2339001	LADIES RING W/STONES	RING JEWELRY SANUK, 10KT, 4.00 Grams; LADIES RING W/STONES		134490-3
12001	2339001	MANS RING W/DIAMOND	RING JEWELRY NONE, #3501, 14KT, 4.70 Grams; MANS RING W/DIAMOND		33344-5
12001	2338001	COIN CHARM	PENDANT/CHARM JEWELRY NONE, 24KT, 4.00 Grams; COIN CHARM		I-860
12001	2339001	MANS RING BAND	RING JEWELRY NONE, 14KT, 5.20 Grams; MANS RING BAND		33344-6
12001	2339001	LADIES RING	RING JEWELRY NONE, 10KT, 4.00 Grams; LADIES RING		32543-4
18001	2462001	SCUBA TANK	SCUBA EQUIPMENT SPORTING EQUIPMENT SHERWOOD, #P52594; SCUBA TANK		235706-1
18001	3000001	NIGHT MONOCULAR W/ FLIR IN BOX	NIGHT VISION SPORTING EQUIPMENT FIRST MATE MS-224B, #02088; NIGHT MONOCULAR W/ FLIR IN BOX	MS-224B	32603-1
12001	2333001	BRACELET	BRACELET JEWELRY NONE, 14KT, 8.00 Grams; BRACELET		I-751
12001	2337001	MANS NECKLACE	NECKLACE JEWELRY A, 14KT, 11.60 Grams; MANS NECKLACE		134329-6
9001	3137001	GAME CONSOLE	CONSOLE GAMES MICROSOFT 1540, #094838350748; GAME CONSOLE	1540	235174-1
20001	2585001	5 PC BOLT GRIP SOKET SET	SOCKET TOOLS-HAND IRWIN 394001; 5 PC BOLT GRIP SOKET SET	394001	31325-4
12001	2339001	LADIES RING W/DIAMONDS	RING JEWELRY NONE, 18KT, 3.20 Grams; LADIES RING W/DIAMONDS		I-825
4001	2119001	SILVER COINS	FOREIGN COIN(S) COINS FOREIGN; SILVER COINS		134102-2
12001	2339001	LADIES RING W/DIAMONDS	RING JEWELRY NONE, 14KT, 4.00 Grams; LADIES RING W/DIAMONDS		I-822
8001	2223001	HANDGUN 1 MAG	PISTOL FIREARM RUGER LCP, #372114761, 380, SEMI-AUTOMATIC; HANDGUN 1 MAG	LCP	G-235492-1
12001	2336001	HOOP EARRINGS W/ ENAMEL PAINT	EARRINGS JEWELRY NONE, 14KT, 2.40 Grams; HOOP EARRINGS W/ ENAMEL PAINT		30788-1
12001	2339001	LADIES RING BAND	RING JEWELRY NONE, 18KT, 1.20 Grams; LADIES RING BAND		235653-2
12001	2339001	MANS RING BAND	RING JEWELRY F, 14KT, 9.40 Grams; MANS RING BAND		31218-1
12001	2339001	LADIES RING W/STONE	RING JEWELRY NONE, 14KT, 0.90 Grams; LADIES RING W/STONE		I-873
12001	2339001	MANS RING W/STONES	RING JEWELRY NONE, 14KT, 7.50 Grams; MANS RING W/STONES		33070-1
12001	2339001	LADIES RING W/DIAMONDS	RING JEWELRY GTR, 10KT, 3.20 Grams; LADIES RING W/DIAMONDS		134204-1
12001	2339001	DOLPHINE RING	RING JEWELRY B, 10KT, 3.90 Grams; DOLPHINE RING		235240-1
12001	2340001	LADIES WATCH W/STONES	WATCH JEWELRY HAMILTON, PLAT, 14.20 Grams; LADIES WATCH W/STONES		134123-5
12001	2339001	LADIES RING	RING JEWELRY NONE, 10KT, 2.80 Grams; LADIES RING		I-392
20001	2620001	10PC CLAWFOOT WRENCH SET	WRENCH TOOLS-HAND CRAFTSMAN 94362; 10PC CLAWFOOT WRENCH SET	94362	31873-2
12001	2339001	LADIES RING W/STONE	RING JEWELRY NONE, 10KT, 3.60 Grams; LADIES RING W/STONE		31522-12
12001	2339001	LADIES RING W/STONES	RING JEWELRY NONE, 14KT, 3.40 Grams; LADIES RING W/STONES		I-802
12001	2339001	LADIES RING W/STONE	RING JEWELRY NONE, 14KT, 2.70 Grams; LADIES RING W/STONE		134196-8
12001	2338001	FISH CHARM	PENDANT/CHARM JEWELRY NONE, 14KT, 8.10 Grams; FISH CHARM		33335-1
12001	2338001	COIN IN BEZZEL	PENDANT/CHARM JEWELRY NONE, 18KT, 14.50 Grams; COIN IN BEZZEL		134257-1
12001	2339001	LADIES RING BAND	RING JEWELRY NONE, 14KT, 4.10 Grams; LADIES RING BAND		I-311
12001	2337001	BEAN NECKLACE	NECKLACE JEWELRY TIFFANY, 925, 7.90 Grams; BEAN NECKLACE		30677-1
4001	2864001	GEORGE BUSH COIN 14K .25OZ	SLUG COINS NONE, #77; GEORGE BUSH COIN 14K .25OZ		33575-1
12001	2339001	LADIES RING W/DIAMONDS	RING JEWELRY NONE, 14KT, 3.20 Grams; LADIES RING W/DIAMONDS		I-924
12001	2337001	LADIES NECKLACE	NECKLACE JEWELRY NONE, 14KT, 7.30 Grams; LADIES NECKLACE		33386-3
12001	2339001	RING W/STONES	RING JEWELRY NONE, 10KT, 3.20 Grams; RING W/STONES		I-228
8001	2223001	HANGUN 1 MAG	PISTOL FIREARM SMITH & WESSON 5904, #icp9739, 9 MM, SEMI-AUTOMATIC; HANGUN 1 MAG	5904	G-235163-1
12001	2339001	RING W/DIAMONDS	RING JEWELRY NONE, 18KT, 4.70 Grams; RING W/DIAMONDS		I-808
4001	2121001	2001 BUFFALO COIN	US COIN(S) COINS US COINS; 2001 BUFFALO COIN		235588-1
12001	2339001	LADIES RING W/STONE	RING JEWELRY NONE, 14KT, 5.40 Grams; LADIES RING W/STONE		I-248
12001	2339001	LADIES RING W/DIAMOND	RING JEWELRY NONE, 10KT, 2.90 Grams; LADIES RING W/DIAMOND		31138-7
8001	2701001	HANDGUN	REVOLVER FIREARM H.S. WAFFENTECHNIK G 21S, #771199, .22 CALIBER, REVOLVER; HANDGUN	21S	G-134066-3
12001	2339001	LADIES RING W/DIAMONDS	RING JEWELRY, 14KT, 2.10 Grams; LADIES RING W/DIAMONDS		I-643
12001	2340001	MANS BLUE BEZZEL STAINLESS WATCH IN BOX	WATCH JEWELRY INVICTA 12470, N/A, 269.00 Grams; MANS BLUE BEZZEL STAINLESS WATCH IN BOX	12470	133845-4
12001	2339001	MANS RING /DIAMONDS	RING JEWELRY FR, 14KT, 5.80 Grams; MANS RING /DIAMONDS		133947-3
12001	2338001	CROSS CHARM	PENDANT/CHARM JEWELRY NONE, 14KT, 1.80 Grams; CROSS CHARM		31422-2
12001	2339001	LADIES RING W/DIAMOND	RING JEWELRY LEE, 14KT, 2.20 Grams; LADIES RING W/DIAMOND		33240-1
20001	2781001	DISTANCE LASER	METER TOOLS-HAND LEICA; DISTANCE LASER		33796-5
12001	2339001	LADIES RING W/DIAMONDS	RING JEWELRY NONE, 14KT, 3.00 Grams; LADIES RING W/DIAMONDS		I-846
12001	2337001	NECKLACE	NECKLACE JEWELRY NONE, 14KT, 12.30 Grams; NECKLACE		I-902
21001	2638001	CORDLESS DRILL IN BOX	DRILL TOOLS-POWER BLACK & DECKER BDCD112C; CORDLESS DRILL IN BOX	BDCD112C	134558-1
12001	2339001	RING BAND	RING JEWELRY NONE, 14KT, 2.00 Grams; RING BAND		I-791
12001	1	GOLD 18K SCRAP	JEWELRY, 18KT; GOLD 18K SCRAP		I-26
8001	2223001	HANDGUN 1 MAG	PISTOL FIREARM WALTHER PP, #305600P, .32, SEMI-AUTOMATIC; HANDGUN 1 MAG	PP	G-134718-1
21001	3840001	JAM SAW IN CASE	SAW TOOLS-POWER ROBERTS 10-56; JAM SAW IN CASE	10-56	235533-1
21001	2671001	CORDED JIG SAW	JIG SAW TOOLS-POWER RIDGID TOOL RS3101, #CS15163NC26957; CORDED JIG SAW	RS3101	235592-2
20001	2781001	VOLT METER IN CASE	METER TOOLS-HAND DI-LOG DL186, #422583; VOLT METER IN CASE	DL186	31335-2
12001	2337001	LADIES NECKLACE W/DIAMONDS	NECKLACE JEWELRY MID, 14KT, 22.70 Grams; LADIES NECKLACE W/DIAMONDS		33397-4
12001	2336001	LADIES HOOP EARRINGS	EARRINGS JEWELRY KMS, 14KT, 2.30 Grams; LADIES HOOP EARRINGS		33067-2
12001	2339001	RING BAND	RING JEWELRY NONE, 14KT, 8.00 Grams; RING BAND		I-788
